,challenge_ID,programming_language,author_ID,Year,total_submissions
4896,CI24449,1,AI564285,2006,30.0
4897,CI27766,3,AI566367,2008,30.0
4898,CI28529,1,AI566677,2009,30.0
4899,CI26707,1,AI565834,2008,30.0
4900,CI24575,1,AI564386,2003,30.0
4901,CI24609,1,AI564401,2004,30.0
4902,CI24137,1,AI564013,2006,30.0
4903,CI28036,1,AI566477,2009,30.0
4904,CI27866,1,AI566412,2008,30.0
4905,CI26246,1,AI565491,2007,29.0
4906,CI28603,1,AI566698,2009,29.0
4907,CI27392,1,AI564192,2008,29.0
4908,CI25481,1,AI564999,2007,29.0
4909,CI29008,1,AI566856,2009,29.0
4910,CI25813,1,AI565245,2007,29.0
4911,CI23890,1,AI563708,2005,29.0
4912,CI24763,1,AI564483,2006,29.0
4913,CI27303,1,AI564168,2008,29.0
4914,CI25492,1,AI564998,2007,29.0
4915,CI26034,1,AI564130,2007,29.0
4916,CI25610,1,AI565102,2007,29.0
4917,CI28464,1,AI565245,2009,29.0
4918,CI28717,1,AI566066,2009,29.0
4919,CI28334,1,AI564275,2009,29.0
4920,CI24046,1,AI564003,2006,29.0
4921,CI26753,1,AI564627,2008,29.0
4922,CI26776,1,AI565882,2008,29.0
4923,CI24127,1,AI564048,2006,28.0
4924,CI25929,1,AI565322,2008,28.0
4925,CI26118,1,AI565439,2008,28.0
4926,CI28671,1,AI566742,2009,28.0
4927,CI26107,1,AI565003,2008,28.0
4928,CI27347,1,AI566107,2008,28.0
4929,CI26101,1,AI564275,2008,28.0
4930,CI26095,1,AI565435,2008,28.0
4931,CI24002,1,AI563655,2004,28.0
4932,CI24017,1,AI563983,2005,28.0
4933,CI28666,1,AI563616,2009,28.0
4934,CI28602,1,AI566697,2009,28.0
4935,CI27625,1,AI566270,2008,28.0
4936,CI26285,1,AI565525,2008,28.0
4937,CI24628,1,AI564255,2005,28.0
4938,CI23487,1,AI563585,2002,28.0
4939,CI23491,2,AI563589,2006,28.0
4940,CI26747,1,AI565867,2008,28.0
4941,CI28522,1,AI565843,2009,28.0
4942,CI27765,3,AI566367,2008,28.0
4943,CI27112,1,AI565946,2008,28.0
4944,CI24543,2,AI564357,2006,28.0
4945,CI26082,1,AI565424,2008,28.0
4946,CI27989,1,AI566446,2008,28.0
4947,CI27379,1,AI566126,2008,28.0
4948,CI25756,1,AI564085,2007,28.0
4949,CI25151,1,AI563576,2007,27.0
4950,CI25759,1,AI564688,2007,27.0
4951,CI27360,1,AI566100,2008,27.0
4952,CI27708,3,AI566314,2008,27.0
4953,CI28941,1,AI566830,2010,27.0
4954,CI25913,2,AI565315,2007,27.0
4955,CI24663,1,AI564406,2004,27.0
4956,CI26048,1,AI565400,2007,27.0
4957,CI24140,1,AI563694,2006,27.0
4958,CI25874,1,AI565284,2007,27.0
4959,CI25800,1,AI565232,2007,27.0
4960,CI26900,1,AI565907,2003,27.0
4961,CI28587,1,AI566695,2008,27.0
4962,CI27243,1,AI566023,2008,27.0
4963,CI28628,1,AI566713,2009,27.0
4964,CI28269,1,AI566559,2008,27.0
4965,CI26123,1,AI565457,2008,27.0
4966,CI28556,1,AI566689,2009,27.0
4967,CI27857,1,AI566405,2008,26.0
4968,CI23794,1,AI563826,2005,26.0
4969,CI27358,1,AI566114,2008,26.0
4970,CI26978,1,AI565912,2005,26.0
4971,CI23876,1,AI563715,2006,26.0
4972,CI28083,1,AI566066,2009,26.0
4973,CI28080,2,AI566502,2009,26.0
4974,CI24681,2,AI564423,2007,26.0
4975,CI28395,1,AI565214,2009,26.0
4976,CI24118,1,AI563694,2006,26.0
4977,CI27574,1,AI566260,2008,26.0
4978,CI27288,1,AI564062,2008,26.0
4979,CI25158,1,AI564754,2007,26.0
4980,CI25885,1,AI565294,2007,26.0
4981,CI28908,1,AI566822,2008,26.0
4982,CI28786,1,AI566783,2007,26.0
4983,CI28322,1,AI566575,2009,26.0
4984,CI24753,1,AI564477,2006,26.0
4985,CI28604,1,AI566699,2009,26.0
4986,CI28662,1,AI566735,2009,26.0
4987,CI24580,1,AI563576,2003,26.0
4988,CI24652,1,AI564210,2005,26.0
4989,CI27292,2,AI565185,2006,26.0
4990,CI24581,1,AI563780,2003,26.0
4991,CI28664,1,AI566737,2009,26.0
4992,CI27768,3,AI566368,2008,26.0
4993,CI24060,1,,2006,26.0
4994,CI24684,2,AI564426,2007,25.0
4995,CI26273,1,AI565513,2008,25.0
4996,CI24132,1,AI563822,2005,25.0
4997,CI25749,1,AI565197,2007,25.0
4998,CI27197,1,AI565993,2008,25.0
4999,CI27842,1,AI566392,2008,25.0
5000,CI26235,1,AI565482,2008,25.0
5001,CI24453,1,AI564289,2006,25.0
5002,CI24096,1,AI563655,2004,25.0
5003,CI28055,3,AI566490,2008,25.0
5004,CI26255,1,AI565496,2008,24.0
5005,CI27985,1,AI566448,2008,24.0
5006,CI23793,1,AI563825,2004,24.0
5007,CI28102,2,AI566508,2009,24.0
5008,CI24163,1,AI564071,2004,24.0
5009,CI28916,1,AI566822,2008,24.0
5010,CI27853,2,AI564517,2008,24.0
5011,CI26328,1,AI565558,2008,24.0
5012,CI28617,1,AI564240,2009,24.0
5013,CI28328,1,AI564275,2009,24.0
5014,CI24016,1,AI563982,2005,24.0
5015,CI25825,1,,2007,24.0
5016,CI25933,1,AI564013,2008,24.0
5017,CI25344,1,AI564896,2007,24.0
5018,CI28638,1,AI566620,2009,24.0
5019,CI28959,1,AI566838,2009,24.0
5020,CI28452,1,AI565645,2009,24.0
5021,CI27753,1,AI566358,2006,24.0
5022,CI28323,1,AI566576,2009,24.0
5023,CI23520,2,,2006,24.0
5024,CI23838,1,,2006,24.0
5025,CI28601,1,AI564778,2009,23.0
5026,CI25343,1,AI564895,2007,23.0
5027,CI28760,1,AI566780,2007,23.0
5028,CI28773,1,AI566781,2008,23.0
5029,CI28608,1,AI566703,2009,23.0
5030,CI24324,1,AI563610,2004,23.0
5031,CI24820,2,AI564522,2007,23.0
5032,CI28917,1,AI566822,2008,23.0
5033,CI25909,2,AI565311,2007,23.0
5034,CI28074,1,AI566501,2009,23.0
5035,CI23996,1,AI563723,2006,23.0
5036,CI28189,1,AI566546,2009,23.0
5037,CI24050,1,AI564007,2006,23.0
5038,CI28468,1,AI566656,2009,23.0
5039,CI24643,1,AI564215,2004,22.0
5040,CI24640,1,AI564405,2004,22.0
5041,CI27824,3,AI566381,2008,22.0
5042,CI28866,1,AI563824,2009,22.0
5043,CI27847,1,AI566399,2008,22.0
5044,CI29056,1,AI566870,2010,22.0
5045,CI29029,1,AI565311,2010,22.0
5046,CI23675,1,AI563730,2005,22.0
5047,CI28646,1,AI565965,2009,22.0
5048,CI28015,2,AI566463,2008,22.0
5049,CI28070,1,AI564449,2009,22.0
5050,CI24290,1,AI564156,2006,22.0
5051,CI28656,1,AI565849,2009,22.0
5052,CI28448,1,AI566421,2009,22.0
5053,CI28614,1,AI564510,2009,22.0
5054,CI26106,1,AI565444,2008,22.0
5055,CI26242,1,AI565489,2007,22.0
5056,CI28375,1,AI566601,2009,22.0
5057,CI28755,1,AI566780,2007,22.0
5058,CI24296,1,AI564161,2004,22.0
5059,CI25952,1,AI565328,2008,22.0
5060,CI26230,1,AI565477,2008,22.0
5061,CI23613,1,,2006,21.0
5062,CI23820,1,AI563847,2005,21.0
5063,CI24650,1,AI564408,2004,21.0
5064,CI27345,1,AI566105,2008,21.0
5065,CI24076,1,AI564021,2005,21.0
5066,CI28626,1,AI565322,2009,21.0
5067,CI26108,1,AI565445,2008,21.0
5068,CI24323,1,,2006,21.0
5069,CI28741,2,AI563577,2009,21.0
5070,CI28266,1,AI566558,2008,21.0
5071,CI26265,1,AI565505,2008,21.0
5072,CI25486,1,AI565004,2007,21.0
5073,CI28009,1,AI566461,2008,21.0
5074,CI25939,1,AI564013,2008,20.0
5075,CI28648,1,AI565211,2009,20.0
5076,CI24660,1,AI564217,2004,20.0
5077,CI27357,3,AI566094,2008,20.0
5078,CI24658,1,AI564409,2004,20.0
5079,CI28649,1,AI565059,2009,20.0
5080,CI24082,1,AI563822,2005,20.0
5081,CI24597,1,AI564255,2004,20.0
5082,CI26088,1,AI563596,2008,20.0
5083,CI24647,1,AI564256,2004,20.0
5084,CI28887,1,AI566815,2009,20.0
5085,CI24327,1,AI564187,2004,20.0
5086,CI27069,1,AI565926,2008,20.0
5087,CI28769,1,AI566780,2007,20.0
5088,CI28931,1,AI566826,2010,20.0
5089,CI28710,1,AI566750,2009,20.0
5090,CI28513,1,AI566672,2009,20.0
5091,CI25886,1,AI565283,2007,20.0
5092,CI27256,1,AI566035,2008,20.0
5093,CI25722,2,AI565185,2007,20.0
5094,CI28647,1,AI566726,2009,20.0
5095,CI25482,1,AI565000,2007,20.0
5096,CI24830,1,AI564208,2006,20.0
5097,CI28446,1,AI566644,2009,20.0
5098,CI28611,1,AI563720,2009,20.0
5099,CI28500,1,AI563655,2009,20.0
5100,CI28979,1,AI566844,2008,19.0
5101,CI23486,2,AI563584,2002,19.0
5102,CI28205,1,AI565363,2009,19.0
5103,CI23495,1,AI563593,2005,19.0
5104,CI24601,1,AI564399,2004,19.0
5105,CI27984,1,AI566448,2008,19.0
5106,CI24103,1,AI563733,2006,19.0
5107,CI24635,1,AI564219,2005,19.0
5108,CI24632,1,AI564404,2005,19.0
5109,CI28332,1,AI566581,2009,19.0
5110,CI27291,2,AI566057,2005,19.0
5111,CI24778,1,,2005,19.0
5112,CI28451,1,AI565824,2009,19.0
5113,CI25848,1,AI565012,2007,19.0
5114,CI28716,1,AI566066,2009,19.0
5115,CI28613,1,AI566706,2009,19.0
5116,CI28657,1,AI566731,2009,19.0
5117,CI25372,1,AI563596,2007,19.0
5118,CI26227,1,AI564190,2008,19.0
5119,CI26225,1,AI565473,2008,19.0
5120,CI26698,1,AI565830,2008,19.0
5121,CI25370,1,AI563596,2007,19.0
5122,CI27159,1,AI565969,2008,19.0
5123,CI27813,3,AI566373,2008,18.0
5124,CI23719,1,AI563655,2005,18.0
5125,CI28633,1,AI566718,2009,18.0
5126,CI27486,1,AI564156,2008,18.0
5127,CI23656,1,AI563694,2006,18.0
5128,CI26090,1,AI565311,2008,18.0
5129,CI27324,1,AI564265,2007,18.0
5130,CI27483,1,AI564240,2008,18.0
5131,CI25478,1,AI564224,2007,18.0
5132,CI26261,1,AI565501,2008,18.0
5133,CI24832,1,AI564529,2001,18.0
5134,CI24656,1,AI564219,2004,18.0
5135,CI24648,1,AI564217,2004,18.0
5136,CI27814,3,AI566374,2008,18.0
5137,CI24642,1,AI564258,2004,18.0
5138,CI27812,3,AI566372,2008,18.0
5139,CI28557,1,AI566690,2009,18.0
5140,CI27475,1,AI564220,2008,18.0
5141,CI23620,1,AI563694,2006,18.0
5142,CI24582,2,AI564135,2004,18.0
5143,CI27310,1,AI566073,2008,17.0
5144,CI25445,1,AI564972,2007,17.0
5145,CI28757,1,AI566780,2007,17.0
5146,CI24641,1,AI564406,2004,17.0
5147,CI23596,2,AI563576,2003,17.0
5148,CI26085,1,AI565427,2008,17.0
5149,CI24262,1,,2005,17.0
5150,CI27770,3,AI566370,2008,17.0
5151,CI28324,1,AI566577,2009,17.0
5152,CI28054,3,AI566489,2008,17.0
5153,CI27318,1,AI566079,2007,16.0
5154,CI28844,1,AI566799,2009,16.0
5155,CI28352,1,AI564194,2009,16.0
5156,CI27860,3,AI566407,2008,16.0
5157,CI27485,1,AI566205,2008,16.0
5158,CI27867,1,,2008,16.0
5159,CI23488,2,AI563586,2004,16.0
5160,CI28776,1,AI566781,2008,16.0
5161,CI28084,1,AI566066,2009,16.0
5162,CI24636,1,AI564210,2004,16.0
5163,CI24202,1,AI564101,2005,16.0
5164,CI28920,1,AI566823,2008,16.0
5165,CI26284,1,AI565524,2008,15.0
5166,CI23480,1,AI563578,2002,15.0
5167,CI28192,1,AI566549,2009,15.0
5168,CI27337,3,AI566098,2008,15.0
5169,CI28331,1,AI564275,2009,15.0
5170,CI26749,1,AI565868,2008,15.0
5171,CI28960,1,AI566839,2009,15.0
5172,CI28785,1,AI566783,2007,15.0
5173,CI27836,3,AI566389,2008,15.0
5174,CI24594,1,AI564215,2004,15.0
5175,CI28762,1,AI566780,2007,14.0
5176,CI28272,1,AI566558,2008,14.0
5177,CI28758,1,AI566780,2007,14.0
5178,CI28763,1,AI566780,2007,14.0
5179,CI27476,1,AI566197,2008,14.0
5180,CI24282,1,AI564148,2006,14.0
5181,CI24612,1,AI564219,2005,14.0
5182,CI29053,1,AI566283,2010,13.0
5183,CI26478,1,AI565670,2008,13.0
5184,CI28764,1,AI566780,2007,13.0
5185,CI28766,1,AI566780,2007,13.0
5186,CI28497,1,AI566662,2009,13.0
5187,CI26109,1,,2008,13.0
5188,CI24285,1,AI564151,2004,13.0
5189,CI27701,1,AI566308,2003,13.0
5190,CI27338,1,AI566099,2008,12.0
5191,CI28652,1,AI566729,2009,12.0
5192,CI26120,1,,2008,12.0
5193,CI28270,1,AI566560,2008,12.0
5194,CI24825,2,,2007,12.0
5195,CI25915,2,AI565317,2007,12.0
5196,CI27109,1,AI565867,2008,11.0
5197,CI24646,1,AI563576,2004,11.0
5198,CI24661,1,AI564398,2004,11.0
5199,CI26240,1,AI565487,2008,11.0
5200,CI28999,1,AI566843,2009,11.0
5201,CI28330,1,AI564275,2009,11.0
5202,CI26754,1,AI564627,2008,11.0
5203,CI26750,1,AI565868,2008,11.0
5204,CI26748,1,AI565867,2008,11.0
5205,CI26097,1,AI565437,2008,10.0
5206,CI28714,1,AI566754,2009,10.0
5207,CI28749,1,AI566779,2009,10.0
5208,CI28740,1,AI566777,2008,10.0
5209,CI28715,1,AI566755,2009,10.0
5210,CI27286,1,AI564062,2008,10.0
5211,CI25891,1,AI565298,2007,10.0
5212,CI26551,1,AI565728,2008,10.0
5213,CI24649,1,AI564409,2004,10.0
5214,CI28419,1,AI566628,2009,10.0
5215,CI28759,1,AI566780,2007,10.0
5216,CI27846,3,AI566398,2008,10.0
5217,CI28321,1,AI566574,2009,9.0
5218,CI29000,1,AI566843,2009,9.0
5219,CI24183,1,AI563707,2005,9.0
5220,CI28166,1,AI565714,2009,9.0
5221,CI23683,1,AI563715,2006,9.0
5222,CI25374,2,AI564917,2005,9.0
5223,CI25916,2,AI565317,2007,9.0
5224,CI25917,2,AI565317,2007,9.0
5225,CI24185,1,AI563707,2005,9.0
5226,CI25920,2,AI564499,2007,9.0
5227,CI24305,1,AI564169,2006,9.0
5228,CI28148,1,AI563734,2008,9.0
5229,CI26081,1,AI565423,2008,9.0
5230,CI26222,1,AI565470,2008,9.0
5231,CI27517,1,AI566222,2008,9.0
5232,CI25371,1,AI564917,2007,9.0
5233,CI28333,1,AI566582,2009,8.0
5234,CI24599,1,AI564282,2004,8.0
5235,CI24598,1,AI564219,2004,8.0
5236,CI28782,1,AI566782,2007,8.0
5237,CI26281,1,AI565521,2008,8.0
5238,CI29001,1,AI566843,2009,8.0
5239,CI26751,1,AI565868,2008,8.0
5240,CI28104,2,AI563586,2009,7.0
5241,CI26228,1,AI565475,2008,7.0
5242,CI25488,1,AI565006,2007,7.0
5243,CI24659,1,AI563576,2004,7.0
5244,CI24627,1,AI564399,2004,7.0
5245,CI24611,1,AI564219,2004,7.0
5246,CI27862,1,AI566393,2008,7.0
5247,CI28765,1,AI566780,2007,6.0
5248,CI28709,1,AI566749,2009,6.0
5249,CI28619,1,AI566708,2009,5.0
5250,CI29067,1,AI566874,2010,5.0
5251,CI28954,1,AI566835,2002,4.0
5252,CI28420,1,AI564194,2009,4.0
5253,CI28781,1,AI566782,2007,2.0
5254,CI26145,1,AI566875,2005,
5255,CI26146,1,AI566875,2005,
5256,CI26147,1,AI566876,2005,
5257,CI26148,1,AI566877,2005,
5258,CI26149,1,AI566878,2005,
5259,CI26150,1,AI566879,2005,
5260,CI26151,1,AI566880,2005,
5261,CI26152,1,AI566881,2005,
5262,CI26153,1,AI566882,2005,
5263,CI26372,1,AI563780,2008,
5264,CI26373,1,AI564156,2008,
5265,CI26374,1,AI563780,2008,
5266,CI26375,1,AI563780,2008,
5267,CI26376,1,AI566883,2008,
5268,CI26377,1,AI566884,2008,
5269,CI26378,1,AI566885,2008,
5270,CI26379,1,AI566886,2008,
5271,CI26380,1,AI566887,2008,
5272,CI27703,1,AI566888,2005,
5273,CI27704,1,AI566888,2005,
5274,CI27705,1,AI566888,2005,
5275,CI27706,1,AI566888,2005,
5276,CI27707,1,AI566888,2005,
5277,CI27761,1,AI566889,2006,
5278,CI27762,1,AI566889,2006,
5279,CI27763,1,AI566890,2006,
5280,CI27771,1,AI566891,2007,
5281,CI27772,1,AI566891,2007,
5282,CI27773,1,AI566891,2007,
5283,CI27774,1,AI566891,2007,
5284,CI27775,1,AI566891,2007,
5285,CI27776,1,AI566891,2007,
5286,CI27777,1,AI566891,2007,
5287,CI27877,1,AI566891,2007,
5288,CI27878,1,AI566891,2007,
5289,CI27879,1,AI566891,2007,
5290,CI27880,1,AI566891,2007,
5291,CI27881,1,AI566891,2007,
5292,CI27882,1,AI566891,2007,
5293,CI27883,1,AI566891,2007,
5294,CI27884,1,AI566891,2007,
5295,CI27885,1,AI566891,2007,
5296,CI27886,1,AI566891,2007,
5297,CI27887,1,AI566891,2007,
5298,CI27888,1,AI566891,2007,
5299,CI27889,1,AI566891,2007,
5300,CI27890,1,AI566891,2007,
5301,CI27891,1,AI566891,2007,
5302,CI27892,1,AI566891,2007,
5303,CI27893,1,AI566891,2007,
5304,CI27894,1,AI566891,2007,
5305,CI27895,1,AI566891,2007,
5306,CI27896,1,AI566891,2007,
5307,CI27897,1,AI566891,2007,
5308,CI27898,1,AI566891,2007,
5309,CI27899,1,AI566891,2007,
5310,CI28075,1,AI566892,2005,
5311,CI28076,1,AI566893,2005,
5312,CI28077,1,AI564418,2005,
5313,CI28085,1,AI566894,2004,
5314,CI28208,1,AI564997,2009,
5315,CI28209,1,AI566895,2009,
5316,CI28210,1,AI564981,2009,
5317,CI28211,1,AI566896,2009,
5318,CI28212,1,AI565916,2009,
5319,CI28213,1,AI565997,2009,
5320,CI28214,1,AI565924,2009,
5321,CI28215,1,AI565996,2009,
5322,CI28216,1,AI566897,2009,
5323,CI28217,1,AI566005,2009,
5324,CI28218,1,AI566898,2009,
5325,CI28219,1,AI566899,2009,
5326,CI28220,1,AI565934,2009,
5327,CI28221,1,AI566900,2009,
5328,CI28222,1,AI565987,2009,
5329,CI28223,1,AI565036,2009,
5330,CI28224,1,AI566901,2009,
5331,CI28225,1,AI566004,2009,
5332,CI28226,1,AI566902,2009,
5333,CI28227,1,AI566903,2009,
5334,CI28228,1,AI566904,2009,
5335,CI28229,1,AI566905,2009,
5336,CI28230,1,AI566906,2009,
5337,CI28231,1,AI566907,2009,
5338,CI28232,1,AI566908,2009,
5339,CI28233,1,AI566909,2009,
5340,CI28234,1,AI566910,2009,
5341,CI28239,1,AI563991,2009,
5342,CI28240,1,AI563724,2009,
5343,CI28241,1,AI566911,2009,
5344,CI28242,1,AI563724,2009,
5345,CI28243,1,AI566912,2009,
5346,CI28244,1,AI566913,2009,
5347,CI28245,1,AI566914,2009,
5348,CI28246,1,AI566915,2009,
5349,CI28247,1,AI566916,2009,
5350,CI28248,1,AI563991,2009,
5351,CI28249,1,AI566917,2009,
5352,CI28250,1,AI566918,2009,
5353,CI28251,1,AI566919,2009,
5354,CI28252,1,AI563748,2009,
5355,CI28253,1,AI566190,2009,
5356,CI28254,1,AI566239,2009,
5357,CI28255,1,AI563803,2009,
5358,CI28256,1,AI563750,2009,
5359,CI28257,1,AI563749,2009,
5360,CI28258,1,AI566920,2009,
5361,CI28259,1,AI563915,2009,
5362,CI28260,1,AI566921,2009,
5363,CI28261,1,AI566922,2009,
5364,CI28263,1,AI566923,2008,
5365,CI28264,1,AI566924,2008,
5366,CI28265,1,AI566925,2008,
5367,CI28267,1,AI566926,2008,
5368,CI28268,1,AI566927,2008,
5369,CI28271,1,AI566928,2008,
5370,CI28273,1,AI566929,2009,
5371,CI28274,1,AI566541,2009,
5372,CI28275,1,AI566930,2009,
5373,CI28276,1,AI566931,2009,
5374,CI28277,1,AI566932,2009,
5375,CI28278,1,AI566933,2009,
5376,CI28279,1,AI566541,2009,
5377,CI28282,1,AI566934,2009,
5378,CI28283,1,AI564678,2009,
5379,CI28284,1,AI564006,2009,
5380,CI28285,1,AI566935,2009,
5381,CI28286,1,AI564043,2009,
5382,CI28287,1,AI566936,2009,
5383,CI28288,1,AI566937,2009,
5384,CI28289,1,AI566938,2009,
5385,CI28290,1,AI566939,2009,
5386,CI28291,1,AI566940,2009,
5387,CI28292,1,AI563992,2009,
5388,CI28293,1,AI566941,2009,
5389,CI28294,1,AI566278,2009,
5390,CI28295,1,AI566942,2009,
5391,CI28296,1,AI566939,2009,
5392,CI28297,1,AI566587,2009,
5393,CI28298,1,AI566943,2009,
5394,CI28299,1,AI563712,2009,
5395,CI28300,1,AI563805,2009,
5396,CI28301,1,AI566944,2009,
5397,CI28302,1,AI566945,2009,
5398,CI28335,1,AI564840,2009,
5399,CI28336,1,AI563772,2009,
5400,CI28337,1,AI566946,2009,
5401,CI28338,1,AI566947,2009,
5402,CI28339,1,AI566948,2009,
5403,CI28340,1,AI566949,2009,
5404,CI28341,1,AI566950,2009,
5405,CI28342,1,AI566951,2009,
5406,CI28343,1,AI566952,2009,
5407,CI28344,1,AI566953,2009,
5408,CI28345,1,AI566954,2009,
5409,CI28346,1,AI566955,2009,
5410,CI28347,1,AI563993,2009,
5411,CI28348,1,AI563772,2009,
5412,CI28349,1,AI566956,2009,
5413,CI28354,2,AI566957,2009,
5414,CI28471,1,AI565707,2009,
5415,CI28472,1,AI566958,2009,
5416,CI28473,1,AI565707,2009,
5417,CI28474,1,AI566959,2009,
5418,CI28489,1,AI566960,2009,
5419,CI28490,1,AI566961,2009,
5420,CI28491,1,AI566962,2009,
5421,CI28492,1,AI566963,2009,
5422,CI28494,1,AI566964,2009,
5423,CI28495,1,AI566965,2009,
5424,CI28496,1,AI566966,2009,
5425,CI28498,1,AI566967,2009,
5426,CI28501,1,AI564768,2009,
5427,CI28503,1,AI566968,2009,
5428,CI28504,1,AI566969,2009,
5429,CI28505,1,AI566970,2009,
5430,CI28518,1,AI566971,2009,
5431,CI28519,1,AI566972,2009,
5432,CI28520,1,AI566973,2009,
5433,CI28521,1,AI563605,2009,
5434,CI28523,1,AI566974,2009,
5435,CI28532,2,AI566679,2009,
5436,CI28533,2,AI566975,2006,
5437,CI28534,2,AI566975,2006,
5438,CI28535,2,AI566976,2009,
5439,CI28536,1,AI566977,2009,
5440,CI28537,2,AI566978,2009,
5441,CI28538,2,AI566979,2009,
5442,CI28539,1,AI566980,2009,
5443,CI28540,2,AI566981,2009,
5444,CI28541,2,AI566982,2009,
5445,CI28542,2,AI566983,2009,
5446,CI28543,2,AI566976,2009,
5447,CI28545,2,AI566975,2007,
5448,CI28561,2,AI566984,2009,
5449,CI28562,2,AI566985,2009,
5450,CI28563,2,AI565806,2009,
5451,CI28564,2,AI566986,2009,
5452,CI28565,2,AI565801,2009,
5453,CI28566,2,AI566987,2009,
5454,CI28590,2,AI566975,2008,
5455,CI28591,2,AI566975,2008,
5456,CI28593,2,AI566975,2009,
5457,CI28594,1,AI563576,2009,
5458,CI28595,1,AI563922,2009,
5459,CI28596,1,AI564329,2009,
5460,CI28597,1,AI563958,2009,
5461,CI28678,1,AI563780,2009,
5462,CI28679,1,AI565705,2009,
5463,CI28680,1,AI564278,2009,
5464,CI28681,1,AI563918,2009,
5465,CI28682,1,AI563576,2009,
5466,CI28683,1,AI566988,2009,
5467,CI28684,1,AI566706,2009,
5468,CI28685,1,AI564172,2009,
5469,CI28686,1,AI565494,2009,
5470,CI28687,1,AI566989,2009,
5471,CI28688,2,AI566990,2009,
5472,CI28689,1,AI566991,2009,
5473,CI28690,1,AI566992,2009,
5474,CI28691,2,AI566993,2009,
5475,CI28694,1,AI566994,2009,
5476,CI28695,1,AI566995,2009,
5477,CI28697,1,AI563958,2009,
5478,CI28698,1,AI564862,2009,
5479,CI28699,1,AI566996,2009,
5480,CI28700,1,AI566997,2009,
5481,CI28701,1,AI566998,2009,
5482,CI28702,1,AI563724,2009,
5483,CI28703,1,AI563787,2009,
5484,CI28704,1,AI566999,2009,
5485,CI28705,1,AI563958,2009,
5486,CI28706,1,AI567000,2009,
5487,CI28707,1,AI567001,2009,
5488,CI28742,2,AI567002,2009,
5489,CI28743,1,AI565378,2009,
5490,CI28744,1,AI566071,2009,
5491,CI28745,1,AI566067,2009,
5492,CI28746,1,AI567003,2009,
5493,CI28788,1,AI567004,2009,
5494,CI28789,1,AI567005,2009,
5495,CI28790,1,AI566678,2009,
5496,CI28791,1,AI566913,2009,
5497,CI28792,1,AI567006,2009,
5498,CI28793,1,AI567007,2009,
5499,CI28794,1,AI563861,2009,
5500,CI28795,1,AI564600,2009,
5501,CI28796,1,AI565727,2009,
5502,CI28797,1,AI564834,2009,
5503,CI28798,1,AI564771,2009,
5504,CI28812,1,AI563772,2009,
5505,CI28813,1,AI564843,2009,
5506,CI28814,1,AI567008,2009,
5507,CI28815,1,AI567009,2009,
5508,CI28816,1,AI567010,2009,
5509,CI28817,1,AI567011,2009,
5510,CI28818,1,AI567012,2009,
5511,CI28819,1,AI567013,2009,
5512,CI28820,1,AI567014,2009,
5513,CI28821,1,AI567015,2009,
5514,CI28822,1,AI563790,2009,
5515,CI28823,1,AI567016,2009,
5516,CI28824,1,AI564345,2009,
5517,CI28825,1,AI567017,2009,
5518,CI28826,1,AI567018,2009,
5519,CI28827,1,AI567019,2009,
5520,CI28828,1,AI567020,2009,
5521,CI28829,1,AI567021,2009,
5522,CI28830,1,AI567022,2009,
5523,CI28831,1,AI565464,2009,
5524,CI28832,1,AI567023,2009,
5525,CI28833,1,AI567024,2009,
5526,CI28870,1,AI567025,2009,
5527,CI28871,1,AI567026,2009,
5528,CI28872,1,AI564011,2009,
5529,CI28873,1,AI564111,2009,
5530,CI28874,1,AI563793,2009,
5531,CI28875,1,AI566681,2009,
5532,CI28876,1,AI565657,2009,
5533,CI28877,1,AI564345,2009,
5534,CI28878,1,AI564549,2009,
5535,CI28879,1,AI565886,2009,
5536,CI28880,1,AI567027,2009,
5537,CI28881,1,AI564130,2009,
5538,CI28882,1,AI566729,2009,
5539,CI28883,1,AI563922,2009,
5540,CI28888,1,AI565886,2009,
5541,CI28899,1,AI567028,2009,
5542,CI28900,1,AI567029,2009,
5543,CI28901,1,AI565727,2009,
5544,CI28926,1,AI565906,2008,
5545,CI28927,1,AI565906,2008,
5546,CI28929,3,AI567030,2010,
5547,CI28932,2,AI566418,2008,
5548,CI28949,1,AI567031,2004,
5549,CI28950,1,AI567031,2004,
5550,CI28951,1,AI567032,2005,
5551,CI28952,1,AI567033,2002,
5552,CI28953,1,AI566583,2003,
5553,CI28956,1,AI567034,2003,
5554,CI29002,1,AI567035,2010,
5555,CI29003,1,AI567035,2010,
5556,CI29004,1,AI567035,2010,
5557,CI29006,1,AI566627,2010,
5558,CI29010,1,AI567036,2010,
5559,CI29011,1,AI563803,2010,
5560,CI29012,1,AI563655,2010,
5561,CI29013,1,AI564450,2010,
5562,CI29014,1,AI563724,2010,
5563,CI29015,1,AI566799,2010,
5564,CI29027,1,AI566867,2010,
5565,CI29032,2,AI567037,2010,
5566,CI29034,1,AI567038,2006,
5567,CI29035,1,AI567038,2006,
5568,CI29036,1,AI567038,2006,
5569,CI29037,1,AI567039,2006,
5570,CI29038,1,AI565714,2010,
5571,CI29039,1,AI567040,2010,
5572,CI29040,1,AI563611,2010,
5573,CI29041,1,AI563611,2010,
5574,CI29042,1,AI567041,2010,
5575,CI29043,1,AI563576,2010,
5576,CI29044,1,AI563734,2010,
